Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,3,15,4,B,1,1,1,are,,,
Titus,3,15,4,B,2,1,1,with,,,
Titus,3,15,5,T,1,1,1,ἐμοῦ,G14730,ἐμοῦ,"Gr,R,...1G.S"
Titus,3,15,5,B,1,1,1,me,,,
Titus,3,15,6,T,1,1,1,πάντες,G39560,πᾶς,"Gr,R,....NMP"
Titus,3,15,6,B,1,1,2,all,,,
Titus,3,15,7,T,1,1,1,Ἄσπασαι,G07820,ἀσπάζομαι,"Gr,V,MAM2..S"
Titus,3,15,7,B,1,1,1,Please,,,
Titus,3,15,7,B,2,2,2,greet,,,
Titus,3,15,7,B,3,1,1,for,,,
Titus,3,15,7,B,4,1,2,us,,,
Titus,3,15,8,T,1,1,1,τοὺς,G35880,ὁ,"Gr,R,....AMP"
Titus,3,15,8,T,2,1,1,φιλοῦντας,G53680,φιλέω,"Gr,V,PPA.AMP"
Titus,3,15,8,B,1,1,1,everyone,,,
Titus,3,15,8,B,2,1,1,there,,,
Titus,3,15,8,B,3,2,2,who,,,
Titus,3,15,8,B,4,1,1,loves,,,
Titus,3,15,9,T,1,1,1,ἡμᾶς,G14730,ἡμάς,"Gr,R,...1A.P"
Titus,3,15,9,B,1,2,2,us,,,
Titus,3,15,10,T,1,1,1,ἐν,G17220,ἐν,"Gr,P,......."
Titus,3,15,10,T,2,1,1,πίστει,G41020,πίστις,"Gr,N,....DFS"
Titus,3,15,10,B,1,1,1,as,,,
Titus,3,15,10,B,2,1,1,fellow,,,
Titus,3,15,10,B,3,1,1,believers,,,
Titus,3,15,11,T,1,1,1,Ἡ,G35880,ὁ,"Gr,E,....NFS"
Titus,3,15,11,T,2,1,1,χάρις,G54850,χάρις,"Gr,N,....NFS"
Titus,3,15,11,B,1,1,1,May,,,
Titus,3,15,11,B,2,1,1,God,,,
Titus,3,15,11,B,3,1,1,continue,,,
Titus,3,15,11,B,4,1,2,to,,,
Titus,3,15,11,B,5,1,1,be,,,
Titus,3,15,11,B,6,1,1,kind,,,
Titus,3,15,12,T,1,1,1,μετὰ,G33260,μετά,"Gr,P,......."
Titus,3,15,12,B,1,2,2,to,,,
Titus,3,15,13,T,1,1,1,πάντων,G39560,πᾶς,"Gr,R,....GMP"
Titus,3,15,13,B,1,2,2,all,,,
Titus,3,15,14,T,1,1,1,ὑμῶν,G47710,ὑμῶν,"Gr,R,...2G.P"
Titus,3,15,14,B,1,1,1,of,,,
Titus,3,15,14,B,2,2,2,you,,,
