Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,2,14,7,T,1,1,1,λυτρώσηται,G30840,λυτρόω,"Gr,V,SAM3..S"
Titus,2,14,7,B,1,1,2,to,,,
Titus,2,14,7,B,2,1,1,redeem,,,
Titus,2,14,8,T,1,1,1,ἡμᾶς,G14730,ἡμάς,"Gr,R,...1A.P"
Titus,2,14,8,B,1,2,2,us,,,
Titus,2,14,9,T,1,1,1,ἀπὸ,G05750,ἀπό,"Gr,P,......."
Titus,2,14,9,B,1,1,1,from,,,
Titus,2,14,10,T,1,1,1,πάσης,G39560,πᾶς,"Gr,E,....GFS"
Titus,2,14,10,B,1,1,1,all,,,
Titus,2,14,11,T,1,1,1,ἀνομίας,G04580,ἀνομία,"Gr,N,....GFS"
Titus,2,14,11,B,1,1,1,lawlessness,,,
Titus,2,14,12,T,1,1,1,καὶ,G25320,καί,"Gr,C,......."
Titus,2,14,12,B,1,1,1,and,,,
Titus,2,14,13,T,1,1,1,καθαρίσῃ,G25110,καθαρίζω,"Gr,V,SAA3..S"
Titus,2,14,13,B,1,2,2,to,,,
Titus,2,14,13,B,2,1,1,purify,,,
Titus,2,14,14,T,1,1,1,ἑαυτῷ,G14380,ἑαυτοῦ,"Gr,R,...3DMS"
Titus,2,14,14,B,1,2,3,for,,,
Titus,2,14,14,B,2,2,2,himself,,,
Titus,2,14,15,T,1,1,1,λαὸν,G29920,λαός,"Gr,N,....AMS"
Titus,2,14,15,B,1,1,1,a,,,
Titus,2,14,15,B,2,1,1,people,,,
Titus,2,14,16,T,1,1,1,περιούσιον,G40410,περιούσιος,"Gr,A,....AMS"
Titus,2,14,16,B,1,1,1,special,,,
Titus,2,14,17,T,1,1,1,ζηλωτὴν,G22070,ζηλωτής,"Gr,N,....AMS"
Titus,2,14,17,B,1,1,1,zealous,,,
Titus,2,14,18,T,1,1,1,καλῶν,G25700,καλός,"Gr,A,....GNP"
Titus,2,14,18,B,1,1,1,good,,,
Titus,2,14,19,T,1,1,1,ἔργων,G20410,ἔργον,"Gr,N,....GNP"
Titus,2,14,19,B,1,3,3,for,,,
Titus,2,14,19,B,2,1,1,works,,,
Titus,2,15,1,T,1,1,1,Ταῦτα,G37780,οὗτος,"Gr,R,....ANP"
Titus,2,15,1,B,1,1,1,of,,,
Titus,2,15,1,B,2,1,1,these,,,
Titus,2,15,1,B,3,1,1,things,,,
Titus,2,15,2,T,1,1,1,λάλει,G29800,λαλέω,"Gr,V,MPA2..S"
Titus,2,15,2,B,1,1,1,Speak,,,
Titus,2,15,3,T,1,1,2,καὶ,G25320,καί,"Gr,C,......."
Titus,2,15,3,B,1,1,2,and,,,
Titus,2,15,4,T,1,1,1,παρακάλει,G38700,παρακαλέω,"Gr,V,MPA2..S"
Titus,2,15,4,B,1,1,1,exhort,,,
Titus,2,15,5,T,1,2,2,καὶ,G25320,καί,"Gr,C,......."
Titus,2,15,5,B,1,2,2,and,,,
Titus,2,15,6,T,1,1,1,ἔλεγχε,G16510,ἐλέγχω,"Gr,V,MPA2..S"
Titus,2,15,6,B,1,1,1,rebuke,,,
Titus,2,15,7,T,1,1,1,μετὰ,G33260,μετά,"Gr,P,......."
Titus,2,15,7,B,1,1,1,with,,,
Titus,2,15,8,T,1,1,1,πάσης,G39560,πᾶς,"Gr,E,....GFS"
Titus,2,15,8,B,1,1,1,all,,,
Titus,2,15,9,T,1,1,1,ἐπιταγῆς,G20030,ἐπιταγή,"Gr,N,....GFS"
Titus,2,15,9,B,1,1,1,authority,,,
Titus,2,15,10,T,1,1,1,Μηδείς,G33670,μηδείς,"Gr,R,....NMS"
Titus,2,15,10,B,1,1,1,no,,,
Titus,2,15,10,B,2,1,1,one,,,
Titus,2,15,11,T,1,1,1,σου,G47710,σου,"Gr,R,...2G.S"
Titus,2,15,11,B,1,1,1,you,,,
Titus,2,15,12,T,1,1,1,περιφρονείτω,G40650,περιφρονέω,"Gr,V,MPA3..S"
Titus,2,15,12,B,1,1,1,Let,,,
Titus,2,15,12,B,2,1,1,disregard,,,
